target,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40
1.0,-0.26448416,-0.72728129,-0.31448881,0.078517858,-0.44594614,0.19537391,2.126603,0.20936678,1.4238626,1.2054659,0.42971352,-0.76025603,0.93641015,-0.47009187,0.61869294,-0.8689798,0.57600292,0.45392698,-0.58348536,0.80662633,1.2383113,2.1760758,-1.8988862,0.36188975,-1.2554821,0.61548803,0.51318778,0.54741785,0.54980195,0.73485905,-2.0549092,0.76088883,1.1508913,0.82371173,1.0032719,-1.6892588,0.099363857,1.3120783,0.11285276,-1.6853305
2.0,-0.36793677,0.12312658,-0.95638219,2.2908059,-0.24468022,0.19480291,-1.0889461,-0.49759274,-1.2312925,0.61260184,-0.80986842,-0.66452206,-0.19963207,-0.83579293,0.050414537,1.5566617,-0.33626268,-0.96410845,-0.072768348,0.5441843,-0.20542712,1.0586225,0.19139128,-1.8151636,0.41175718,0.49163897,1.1716222,-1.2263854,0.014352249,-0.19756398,-0.43134611,-0.022306623,0.50253704,0.092071925,0.34042476,-0.67981415,-0.18289351,0.23970336,-0.14443821,0.60014321
2.0,0.21763571,-0.2391416,0.49296346,-1.3050883,1.6352323,-0.33096658,-0.667456,-0.70322493,0.16131903,0.64240235,0.32367267,1.2871486,1.9940288,0.17732576,-1.4013251,-1.0593468,0.34708621,1.6942735,-0.21252342,0.19303737,0.35541862,-1.125574,0.66816243,-0.8131011,0.020958632,0.39448399,0.39772437,1.2630035,0.30152502,0.52090159,-0.2324781,0.58555451,1.4427256,-0.32160182,0.34443232,0.95051911,0.48106769,1.6888963,0.6680107,-1.7898936
1.0,0.12357181,0.14942374,-0.77236684,-0.10497378,-1.2237059,2.2619011,0.11515644,-0.11814296,0.25013968,0.65087051,-0.58258808,-0.74284967,-0.66628731,-1.0585043,-0.56577663,-0.7292024,-0.46287823,1.5088435,0.39545032,-0.78985239,0.12315739,-0.034298479,-0.58399044,1.1317079,0.96098472,1.2214411,-0.392709,-0.29076992,0.58672583,1.5692153,-1.3637642,0.094343092,-0.26735474,0.3186113,0.031343647,1.3337094,-0.21508932,-1.5231194,-0.78534825,-0.26666597
1.0,0.85751156,0.072340968,-1.7977304,0.50494705,-0.47298865,-0.49610384,0.38727992,-1.0263472,-0.67892841,1.1420391,1.733964,-0.62742048,-0.59168149,0.0380001,-0.075929028,0.36745554,-0.99683915,-0.81611267,0.5005245,1.829043,-0.72234779,0.29133921,1.0475344,-1.0019088,0.041025873,-1.1564566,0.25606197,0.88256765,0.0034295696,0.99380893,0.21010382,0.032603114,-1.3642482,0.25984146,-1.7509076,-0.30996447,-1.283804,0.64601875,-0.89935747,-1.4791175
2.0,0.47654702,-1.0780802,-0.35488821,0.41652464,-1.8879342,2.1005422,0.41730988,0.66583077,-0.95597402,1.2391042,0.34647826,0.24919614,0.93524158,-0.15173809,-0.026539556,0.67540708,0.37250558,0.42958059,0.52640495,-2.3274762,-0.94724057,0.22998359,-0.91979991,-0.34741523,-0.56341568,-0.59464817,-0.77921574,-2.1385303,1.3992552,1.3717419,-0.57207517,-1.7170042,1.6570918,1.1906166,0.029626067,0.25973802,1.2080918,-0.11523832,0.13293687,-1.6795822
2.0,0.37723784,0.50626118,0.36659234,-0.64387142,-0.78354836,0.97496376,-0.64528826,-0.33857637,1.6045996,-1.1585267,0.4137641,-1.368963,-2.1862152,-0.27549538,-0.46270702,0.1441511,-0.84169502,-0.13432087,-1.1388161,0.94889974,-0.51967748,-1.080936,-1.2529687,-0.44430897,-1.0539305,-0.36063908,0.14657672,-1.1448991,0.53166308,-0.94375331,-0.038356334,0.042469502,-0.5253639,-0.098734062,-1.7808611,-0.16125637,1.0635738,-0.16674567,-0.05593596,-0.81677405
1.0,1.7702426,0.046272774,-0.081668476,-0.014130715,-0.29607122,0.68651477,0.46099526,-1.9035417,-0.96120106,-1.4328946,-0.24220715,0.13028987,0.36172791,-1.0623808,-1.4367537,0.40264436,-0.15259579,0.11251697,0.55981587,2.2733707,-0.017306078,-0.5227195,1.4665627,-0.25738345,1.1116567,-0.31981504,-0.032647621,-1.211531,1.1524363,1.0837399,0.078522994,0.39113737,1.3460456,0.69281024,-0.2154358,-0.30942902,-1.0381089,-0.89737206,1.2604806,0.28602588
2.0,-0.86652633,-0.86561429,0.47658502,-0.77079617,-0.52582063,0.19948217,-0.097035595,-0.71837376,-1.2615937,-1.7140548,1.5025756,-0.21116042,-1.1161884,-0.12559364,2.2231174,1.529917,-1.5362327,-0.27036591,-0.49044536,-0.81047732,-0.69722073,2.0668647,-1.3257778,1.1145032,0.45807095,-0.47836307,-0.29389099,-2.3140977,-0.40189901,0.071978225,0.034298721,0.2724255,0.86277628,1.5059026,-2.8855622,-0.02367475,2.1095158,-0.93997123,-0.18481619,-0.17757985
2.0,1.8938202,2.4066501,-0.9239356,0.50278894,0.23356255,0.26898835,0.56766615,-0.25791524,-1.0541401,-0.52678942,1.4637402,0.64864183,-0.28975788,-1.2332578,0.27487384,0.21821776,-0.3317158,-0.52232256,-0.87200597,1.6058819,0.8269163,-0.006336959,0.78513188,0.48819591,0.34577608,-0.63862542,2.586692,0.38762524,1.3148972,-0.78456875,0.51451754,0.025991232,-0.74811651,-0.94824704,-0.068001836,-0.89394738,0.21860147,-0.55999671,-0.55207773,0.6567923
1.0,0.36405341,0.85994055,2.3488298,-0.57880046,0.54414319,0.076325141,0.96793724,0.31874516,2.1686818,-0.64740506,-0.041992449,0.019316594,0.11125343,-1.8308353,1.3508622,-0.32417425,0.69569935,-0.55171259,-0.60085853,-0.60043891,0.2956918,1.085886,-1.716304,0.85825196,-0.36240042,0.85457404,0.30933866,-0.22007018,-1.1020167,-1.5704571,0.89268674,1.0498419,-1.2017116,0.265732,-0.46738443,-0.092211095,0.98829819,-1.885217,-1.0736581,1.2152135
2.0,-0.074730012,0.068748447,-0.22243864,0.96979844,-0.81689933,0.44280092,-1.5219834,0.32751191,-0.78979215,0.70262505,-0.18297967,-0.9524549,-0.78786325,0.59031085,-0.67864643,-0.48031519,-0.2169533,0.79020975,-0.62072258,0.67752032,0.34330836,-0.43551291,0.7676168,-1.2358445,0.27931846,-1.5808433,-1.0398003,0.0703975,2.3693915,0.10956778,0.63098247,-0.17966683,-0.45990915,0.43421389,-0.25059815,0.57461451,-0.27580543,1.2072451,0.23244023,0.56631037
2.0,1.2691135,-0.97075053,0.38200453,-0.45519867,0.53376635,-0.80531175,1.1820852,-1.3528438,0.47238317,-0.92030156,-1.1363277,-0.087619008,0.10274332,0.94744015,1.1329546,0.59381289,1.0502389,-0.29112052,-1.5420166,0.15173354,-1.3771617,-0.23351104,0.42293026,2.0240727,1.0454073,1.3407533,2.0289055,0.51668308,-1.69314,-1.2106014,-1.7204732,-1.6928653,-0.35310964,0.9594907,0.56609347,0.87229844,0.50621432,-1.3604977,0.75118705,-0.029796164
2.0,-0.91809422,0.046351273,-1.3855682,1.4623562,0.15837693,-0.2589387,1.4469721,1.3687165,0.019037048,0.888339,-0.8069962,-0.0052532842,-1.0615103,-0.11514163,-1.1194427,-0.51064274,0.97297916,-1.1705433,-1.435305,-0.20840674,1.0156138,0.99796185,0.3333625,-1.5639351,0.004667552,0.47817241,0.13545216,-1.0921685,-0.70871763,-0.98537582,-0.60110753,1.5503071,-1.9075333,-1.8886328,-0.92716377,0.61051044,-0.091820265,-1.8082202,0.70359685,-2.2734077
2.0,-0.15787095,0.45624473,-2.2342911,0.67339644,-1.6491037,-1.6032335,-1.8051994,-0.090553137,0.96960493,-1.4582263,-0.58573921,1.557007,0.9878461,-0.34022662,0.76774322,-0.14509805,1.1436851,0.060223658,-0.79606716,1.861295,-1.5676553,-0.79276074,-1.2272631,1.7107699,-0.99035363,1.5404036,-1.675383,-0.078514023,-0.51767605,-1.0439746,-0.14805329,0.93038976,-0.011717765,0.15731588,-0.64157487,0.20259249,-0.87278536,-1.741737,0.039893889,-0.0096609286
2.0,0.74335134,-0.6174648,-0.82776547,0.15371262,-0.48107952,2.8548323,0.92091086,1.8555902,-0.82420432,2.2666107,0.19712864,-0.40731358,-0.59886679,-0.4974873,0.80424812,0.5925856,0.6012922,0.73421593,-0.32186504,0.5091797,1.0521253,1.1474969,-0.80319292,-0.41351672,-0.27125075,-1.2727364,-0.042767376,-1.2458229,1.6428479,-1.0099098,0.31655664,1.2144068,0.83902614,2.4659898,-0.93070164,1.1795124,-0.03846139,0.91756292,0.22627,1.1297927
2.0,1.9962802,0.9830456,-1.6972195,1.0508035,0.52883331,-0.67021744,0.50803202,0.54941689,-0.36987441,0.61107929,0.79997481,-2.0454912,0.17590609,-0.031390075,0.13167884,1.3862696,-0.80237137,-0.26697751,-0.20860381,-0.35364072,-0.40960691,-0.21826613,-0.58313409,-0.0080446567,-0.058097996,-0.55466767,-2.2852802,0.93102713,1.4598792,-0.93396051,0.38377202,1.4603265,-0.91781719,1.494644,-0.79142511,-1.2583983,1.0936564,-0.11023761,-0.453438,-2.2977327
2.0,2.093479,1.6133836,-1.0473015,0.40536196,-1.1872383,0.54965696,0.71226122,0.78282181,1.0459917,0.66742321,-1.1538258,-0.64894079,-0.86384265,-2.2590547,1.8746376,1.1934099,-0.33272055,-1.9596056,0.24981918,0.13139249,-0.7212881,-0.56523322,0.22089789,0.77121208,1.344442,0.49786565,-1.5126679,0.78808189,0.59003157,1.4456145,-0.46945383,1.1335773,-0.84469927,0.2003451,-0.85062999,-0.89280482,-0.65144575,1.3991366,2.5618325,0.050369493
2.0,1.0177111,-1.0454977,0.3366297,-0.35314171,-0.82168154,0.8729421,-1.3205519,-0.67102345,-0.58693696,-0.15009503,-1.0631622,0.21233027,0.22912692,0.7285738,1.1538994,-0.27018729,-1.076057,1.5173459,2.5058164,-0.89918209,1.3386226,-0.48498638,-0.5561503,1.0115635,-0.70010727,-0.71469064,0.2361366,1.5368475,2.8560748,0.12664431,-0.075793071,1.1991994,1.1667619,-1.690394,0.96485075,0.44651034,0.8416099,-1.2717763,1.3495758,-0.34472028
2.0,1.8499377,-1.2391146,0.53001106,-0.85993181,0.099204328,1.1675222,0.61305415,-0.62278605,0.77139761,0.16040084,0.58596473,0.48126172,-0.624311,0.87219353,0.74215246,1.4465592,-0.91004497,-0.29296235,-0.46716773,-0.27270845,1.158938,1.1010231,0.27932023,-0.42032083,0.60802656,-1.784629,0.51815375,-0.45300894,0.27964968,-0.55845937,-0.90250219,1.6731878,1.8150118,-0.1115498,0.2503378,-0.80313265,0.81748213,1.1508782,-0.59171141,-0.25138705
2.0,0.29500685,0.045593404,0.65261602,3.078789,0.49473097,1.547664,-0.50687301,-0.98554276,-1.586022,0.1513594,-0.091006546,-0.34944389,-0.11282437,-1.4893019,-0.34308627,1.2653927,-0.018291684,-1.5420763,-1.5515838,-0.66761065,0.26012008,0.57358648,-1.6920376,-1.1197029,-0.1204654,0.11049788,-1.3594099,1.5234036,-0.81676621,-0.56656596,-0.0094054505,-0.17570054,-0.016768703,-0.1650299,-0.077775718,1.7154695,1.1838971,-2.5819775,-0.35746138,1.7273824
2.0,-1.0135727,1.5371162,1.1538648,1.2785724,1.5853781,0.94303375,0.26303911,0.69925874,0.41556556,0.06936084,1.169305,1.5525466,-0.47295384,-0.77670541,0.47610167,0.1276583,1.4509373,-0.10544651,2.1159857,-1.1842856,-2.2353163,-1.0971533,0.44751314,1.8662975,-1.6314479,-0.12768048,-0.63375483,1.2738716,-0.40121965,-0.14382653,-0.76062922,-0.37949629,0.40764483,-0.061697751,0.53001736,0.78628954,-0.78212112,-1.1415982,-0.53670781,0.50918985
2.0,1.3715806,0.19388499,-0.28156769,0.99445836,1.4782425,-0.83510634,-1.9031,-2.6080145,2.469864,-0.37225114,-0.10078087,-0.39108834,1.8645579,-0.31540775,2.4859383,-1.1125352,1.4382854,-1.8810825,0.25914722,-0.64061757,1.4283943,0.90448465,-1.9195197,0.39805326,0.030076361,-0.89605609,-0.41362419,0.84241096,-1.2979466,-0.66753118,1.273303,0.81259552,0.2836773,-1.6096743,0.25218007,0.78482372,0.38893221,-1.0597012,-0.5322212,-1.509784
2.0,-0.15075366,-0.3034942,0.94714454,-0.68869232,-0.29612784,0.3056761,-0.50118902,0.22042878,0.73743036,-0.11740868,-2.7012958,-0.71977692,0.43309104,-1.4886942,2.1635101,-1.9805092,8.7080605e-05,1.0201288,0.78673582,-0.59846838,-1.9515942,0.67583892,-1.3570535,-0.55528619,0.23494555,-0.8609286,0.72231741,-0.9844729,0.39909488,0.23795905,-1.0833743,0.80126541,0.48358662,2.0352545,1.6282576,-0.18227214,0.76183117,-0.45414174,2.2156017,-1.9718433
2.0,0.59014573,-0.084255963,0.26734804,0.42181374,0.081563555,0.46723389,0.65363214,-0.64630417,-0.31917885,0.56800339,0.18455341,0.5471003,-0.52839385,0.56746847,-0.5717942,-0.90819171,-0.14431765,0.13450295,0.51512753,1.5359204,-0.45770438,1.4798957,-1.3051091,0.22833071,0.12295861,0.25944153,1.3844882,0.44313641,0.9231286,-1.2988556,1.7688952,-0.059337204,0.44751614,-0.08470336,1.9947017,0.54675804,-0.4939405,0.4155474,-1.1040262,-0.11588755
2.0,1.4711152,-0.20918492,-3.0419167,-0.21924783,0.91883581,1.912043,0.83024457,0.026296126,-0.83977477,0.15549,0.26955085,1.6919305,1.0630745,0.57057722,-1.6041139,-0.20229422,-0.28201787,0.13684465,0.0045063814,0.53694748,-0.66349094,1.2340194,1.664399,1.0707968,-1.5896867,0.97322117,-0.14724258,-1.0028955,0.43487817,1.3547573,-1.8357786,-0.64301086,0.81685936,-0.71954129,-1.9921931,0.684333,-1.2248232,1.6824361,1.4414662,0.51418814
1.0,-1.8171389,-0.10810796,-1.4070893,0.038556019,-0.44164103,-0.39485606,0.5993177,0.17154145,-1.0851212,0.2864658,-1.1487437,-0.15838312,0.84048833,0.99331006,-1.0752575,-1.2248705,0.24923276,-0.39260846,-1.8432679,-0.39418002,0.72638408,-0.81367498,1.9902523,0.60074847,0.32389493,0.031991466,-0.39534424,-0.36360083,-0.24738467,-0.63286987,0.21636148,-0.3304168,-0.63281257,0.8381402,-0.28909506,1.1523012,0.7291374,0.014477873,0.44336736,0.3070212
2.0,0.54817384,-0.5989604,-0.79092487,1.0446558,-0.74689885,0.84521708,1.4998861,-0.95845541,0.12411759,1.1804552,1.1020001,-0.10757352,0.97719345,-0.098611482,-0.98774432,0.9590846,2.3092167,-0.18237552,-1.027122,-0.4618068,1.0458098,-2.2316199,0.67264672,-1.3711425,2.0048665,-0.40882634,0.13271581,0.43601122,0.38398995,0.096594374,-0.67669203,-1.5591351,1.9604205,-2.0108382,0.530386,0.5896758,1.7828936,1.661752,-0.10371858,-1.351466
2.0,-1.1835711,-1.2579563,1.329636,-0.95581078,-1.4222619,0.056430584,0.86648186,1.4728181,0.86764948,-1.5769463,-0.28001621,-1.191638,0.10649422,0.21769645,-0.20268999,1.3440686,0.90839499,1.3841494,0.42796726,-1.7216343,-0.75744657,0.15270041,-0.90225391,0.73990495,0.38720499,2.4812686,0.50044514,-0.2078321,-0.015829703,0.052434844,-0.1885812,0.84148353,0.069585252,1.9717086,-1.715141,-1.7578973,-0.53836867,-1.0131099,-0.11801778,0.50943486
1.0,-1.0554727,-0.22349113,0.3930507,-0.060563805,0.15535045,-2.1684041,0.27828845,-0.31516239,-0.89272433,0.63601079,1.2762376,0.5059926,0.80248733,-0.71405537,0.43180328,-0.6577578,-0.4196326,-0.76824367,1.0751806,1.649798,0.61632372,0.051113702,-0.39046408,1.2047478,-0.17964354,-0.60483343,-0.52861564,1.3389439,0.59542829,-1.1765271,-0.1577478,-0.98756921,0.041026969,0.82515456,1.5427972,0.86670743,1.1053276,-0.10797547,1.480609,0.4071274
2.0,-0.33036037,2.3050604,-0.26554291,1.544976,-0.22261175,0.52028786,1.4867471,0.34527333,0.51359247,0.92818317,-2.5414141,-0.7370403,0.070031386,1.0093449,-0.069991598,1.1065233,0.44541656,-0.35829614,-1.0758571,0.90982238,-0.49838143,0.32868251,0.30823911,-0.51391215,-0.27453719,1.6301206,2.4006202,-0.7715823,0.23119512,-0.34391176,0.24353516,-0.82323903,-1.269115,-0.058149213,-0.62946288,0.4459293,1.7620004,-0.91796128,1.8333827,-1.5625797
1.0,-0.3263707,0.87974668,0.48103272,-0.84062531,0.86207273,1.7503699,1.7929747,-0.45140455,-0.2221047,-1.4423224,-0.24435254,-0.86263648,2.3471417,1.6084157,0.049086322,1.2456704,0.098345049,0.89269879,0.91746734,-0.062520082,-0.12197736,0.56431822,-0.22697051,-0.0011688749,0.080337842,1.0159265,-0.15866545,-1.1893376,0.017002086,1.3003305,-1.7630811,-1.9005155,1.2890167,0.96193394,0.67761032,-2.3715312,-0.63556526,0.60170995,-0.47584078,-0.23103795
1.0,0.2965784,0.042363673,-0.93489101,1.9055261,-0.81240327,0.36827227,-0.80560131,-1.9230135,-0.14684546,-0.69762117,2.8756746,0.37113137,-0.50815229,0.92746481,-1.5712777,2.1221099,0.067623803,-1.2141705,-0.21769864,-0.087404042,0.38409519,-1.2254883,-1.5482346,0.7377791,-0.44513121,-0.03525527,0.62570564,-0.41052093,0.74429682,-1.6316782,1.0277284,1.0658426,-0.44174554,0.51096927,1.3370007,0.080002536,0.10204738,0.48676113,-0.57223674,-0.026575736
1.0,0.33074675,0.31096104,0.35185128,-0.38640734,-0.065738133,0.64587279,-1.12744,-1.388036,-1.499754,0.073349482,-1.8130241,-0.90766417,-0.13988148,0.1058412,-0.80381799,-0.71767429,2.8957909,-0.99185287,-0.42886454,-0.15184434,-0.31223022,0.45848503,-1.217186,0.90171139,0.20828695,1.3340507,-0.65548484,1.4188754,0.20259446,1.106431,-0.035112973,-0.63141986,-1.6228155,0.62490176,-0.5390889,0.67977112,-0.96131488,1.1241762,0.43972608,-1.3795964
1.0,0.44277694,0.80580979,1.4380222,-0.10901948,1.5186363,-1.6272555,1.2292772,0.093128524,0.6199676,0.21409594,-0.9130061,-1.8425152,-0.018664077,-0.24793148,0.30838986,-0.39247065,0.93226863,1.7497222,-1.1184197,0.81344733,-1.8395335,-1.3597721,-0.265457,0.16119053,0.7390812,0.51127608,-0.075807455,1.0476446,-0.12092361,-0.1440567,-0.50178353,0.099918134,1.8797803,0.24202665,-0.42929068,1.1128764,0.037630468,-0.33720051,-0.39530571,-2.2093003
2.0,0.21032118,1.1314846,1.7692416,-0.10090315,0.13520168,0.38765993,-0.69768478,0.12883055,-1.2092393,-0.69323536,-1.2692763,-1.1248135,-1.6499002,0.2844846,-1.1248658,0.29281448,-0.021888943,0.98240532,0.95537778,1.0519085,0.1580672,0.61085488,1.3130677,-0.80692437,-0.027165907,2.3343558,-0.8743453,1.4606307,-0.60961961,-0.088590115,-0.47410796,0.48568477,-1.761448,1.4137734,0.99424644,-1.1204959,0.93854267,1.3255975,-1.1615019,-0.69602389
2.0,0.80671356,0.37399031,1.353366,-0.11265325,-0.040923306,1.2636839,0.77380347,-0.73995877,-0.98954227,-0.80367025,-1.8042703,-0.031931055,-1.2690044,0.6847793,0.77721088,-0.92065579,0.87716261,-0.55867387,0.86627887,-0.033530007,-0.15554419,0.10040792,-0.99658232,-2.3921131,1.777357,-0.62345588,-0.45452594,-0.68077952,0.1415477,0.45028402,-1.0145901,0.45678902,-0.4699087,-1.5216617,-1.2666267,0.31706847,-1.2502887,0.61317575,-0.70088882,-1.7026925
2.0,-1.1685342,0.34017433,0.025688121,-0.13596927,-0.38131703,-1.1684696,0.25118053,1.1408947,-0.90450817,1.4907867,-2.1001972,-1.7132877,1.9941613,-1.0446532,-0.74914829,1.3647102,1.4728414,-1.2957279,0.17977929,-0.41952786,-0.63221381,-1.4461412,1.4690624,0.52620952,0.65699629,1.7556734,0.16421035,-1.0965603,-0.059174429,-0.73351579,-0.86927304,-1.6568436,-0.67556975,-0.56406043,-1.4233992,-0.019910751,-0.73043528,-1.2861952,0.019122726,-0.8345258
2.0,-0.97869147,1.9512719,1.7444456,1.9031896,-1.3049104,2.0733847,0.73537039,-0.99382043,2.3974276,-1.2989666,-0.13611419,1.4188132,2.1520665,0.093914183,-1.0178226,0.20699886,-0.94074112,2.0317365,1.4763013,0.311986,-0.0034754374,-2.3444233,0.84488325,-1.0855921,1.3427597,1.389281,-0.56898991,1.2408165,0.15074669,-1.0337625,0.4532696,0.23598772,1.3144266,-0.017207166,-0.74387132,0.22493986,0.021926461,-0.30375717,-1.3171086,-0.2268347
1.0,2.672975,0.3120477,-1.9083014,-0.51291084,0.024106208,2.5303791,-0.54699186,-0.39417642,-0.9668663,-1.125306,0.18512875,-1.096824,-0.21623279,-0.064409255,-0.15091937,0.87143506,-0.64815716,-0.12044383,0.037005733,-1.6380324,-0.088168396,1.5796679,-0.30282511,-1.426398,-0.4756334,1.1363744,0.61328592,-0.80694187,0.793751,0.12364442,0.087539515,-0.31034107,1.0927002,0.33367328,-0.67091293,-0.66990045,-1.0780316,1.1414795,1.0650111,0.0093358423
2.0,-1.8369602,0.4064116,-2.1180837,1.2060923,-0.4311145,-0.32024498,0.50348268,1.2553161,-0.95435262,-2.2009579,1.9140345,-0.99533468,-0.51893013,-0.39964471,-2.7943319,2.7071399,0.74290956,0.32016749,1.6088369,-1.006696,-1.4785188,-0.10316323,0.62789453,-1.0932942,-0.18043643,-0.21318368,-0.17987395,0.43378348,-0.19688448,0.20588986,0.2223627,0.78717542,-0.87952224,-1.2657229,1.5757367,-0.30638778,0.47886461,-2.6114182,-0.24514121,0.98158618
2.0,-0.85665027,0.020514075,-1.6503931,0.28979663,-0.54421248,-1.1248123,-0.31852221,-0.32522026,-0.059734457,1.5100966,-0.69706307,-1.6882125,0.60195989,-0.33605096,0.86597871,2.2835172,-0.11942919,-1.3486018,-1.6540362,0.6977676,-1.8359466,0.88568957,-0.40234995,0.80159889,-2.8702652,-0.99559388,-1.4104078,0.66969203,-0.92551471,-1.0027277,-0.90111027,-0.58428156,2.5036882,-0.94913,-0.67116088,-0.57121181,-0.78964486,-0.087028892,0.31820935,0.51899693
1.0,-0.13567334,0.098597072,0.30160058,-0.19046821,-0.19840263,-2.2373093,0.8864517,1.2243845,-1.4082185,0.098192921,-0.88289469,-0.76167962,-0.27434694,0.65282835,0.35681534,-0.50388702,-0.24453559,0.19049142,-0.28328155,-0.50407804,-0.9782061,-0.0226663,-0.18840301,-0.19292659,0.25984512,-1.025629,-0.18976635,-0.17080123,0.60130159,0.93906781,-0.0042673415,-0.42866716,0.97696091,0.054699781,-1.0585366,2.0472976,0.20682991,1.6372495,-1.2744109,0.41138081
2.0,-1.4375157,0.24100766,0.96665799,-0.7561413,-1.4100393,-0.31540409,0.82569662,-0.021219701,0.70141654,-1.2813634,-0.19142502,0.65730119,-1.3322893,0.15732723,-0.15520175,0.45203416,-0.30038892,1.0434654,2.1897692,0.04495813,0.65504915,-1.3969928,0.48069408,-0.17883095,0.30048931,-0.087050895,-2.2277208,0.34636246,-0.29480575,-0.770792,-0.46375118,-0.84153524,1.4147443,1.599566,0.8940791,0.64315788,-0.1494977,-0.11760858,-1.1979404,-1.100514
2.0,-0.34452834,0.8905718,-0.31428534,0.58379696,-0.17910967,0.1623382,0.39120881,-1.9825446,-1.0589238,-1.2561783,0.9463835,-0.18227777,0.55600558,1.0007301,1.1514197,1.8654832,0.5002342,-0.32324537,-0.69987087,0.85574779,-0.70756595,0.89067975,1.4803521,0.77496677,0.30283198,-0.75140039,-0.73492475,-0.06328918,0.54618574,2.3129688,-0.40837466,-1.0608314,1.0264552,-1.5417554,-1.3602735,-0.78641395,-0.58101526,0.6482152,1.3441217,-2.4766958
2.0,0.11457869,0.25694928,0.9505401,0.86145186,1.0458791,1.8475393,0.14227375,1.0057357,-1.9223294,-0.61556334,0.47484517,0.99556153,-0.28988088,0.12640679,0.095630419,0.61800933,-0.37312549,1.7842379,0.99134111,-0.059574175,0.65206252,-0.7069108,-1.4054507,0.63591178,-0.86049666,1.7202072,0.88485007,0.96733529,0.84237889,-0.51921086,-2.8301238,1.2941578,-0.96803864,-0.17587003,0.18007772,-1.1529223,-0.59407235,1.2284807,-0.45180879,1.5714216
1.0,0.80488394,0.94586221,0.83697753,-1.6703581,-0.11355916,0.49278762,1.2648346,-0.71216344,-1.8188895,-1.5231218,0.22781925,1.0180536,0.89690616,-0.90710553,1.6642925,-1.1100754,-0.50276125,0.90934576,0.63898807,-1.3389232,-1.7435736,0.21244251,0.9208515,-1.1333928,-0.17209197,0.16592531,-0.83085094,0.11947038,0.047834988,-1.2504721,-0.98859098,0.59547033,-0.23648361,0.2367773,0.47323398,0.98761053,0.88094334,0.49687744,-0.49366066,-1.3853407
2.0,0.21074845,-0.097840561,0.8468636,1.7809039,-1.2267874,-1.0613334,-0.080524373,-0.18824822,-0.11179964,1.5956012,0.77402041,-2.7964654,0.49626577,1.3308906,2.3982125,-0.58829625,0.56021044,3.5102059,-1.1205578,0.84275564,-0.87992697,2.4475239,-0.87329793,0.44317104,-1.8482355,0.73909449,0.47738417,0.45829797,-1.7238448,-1.1291639,-1.1030596,0.018878928,1.1358019,-0.090134287,-0.69086015,-1.2022218,0.6321957,1.2262758,0.75659833,1.4340544
1.0,0.88499656,-1.2769485,1.3239894,-1.9039953,-0.34874005,0.69286896,-0.085873973,-1.4279158,0.74959835,1.1009432,0.11679384,2.2776126,-2.1025473,-0.82911716,-0.59742855,0.87266964,1.846277,-0.32771828,1.2509965,0.82998772,-1.1223948,-0.47707581,0.27631648,1.1035649,-0.076788203,1.3191644,0.47181386,-0.33348296,1.3559645,-0.55460925,2.1308218,0.37099771,-1.1005405,0.53910834,1.1711982,-0.27002522,0.71758655,-1.2305182,-0.38897276,1.3089628
